City_names,Years,Asian_num,Asian_per,Latino_num,Latino_per,States,Black_num,A2B,L2B
Anchorage,1990,10910,4.82022462,9258,4.090342762,AK,14544,0.750137513751375,0.636551155115512
Anchorage,.Sample,10764,4.755719322,9372,4.140709912,AK,,,
Anchorage,1980,4043,2.317821947,5222,2.993733912,AK,9528,0.424328295549958,0.548068849706129
Anchorage,.Sample,4241,2.43133388,5057,2.899140634,AK,,,
Anchorage,.15% sample,NA,NA,1178,2.445454734,AK,,,
Anchorage,.5% sample,NA,NA,1055,2.19658956,AK,,,
Anchorage,1960,271,0.612609354,NA,NA,AK,,,
Fairbanks,1990,1013,3.284375709,1656,5.369127517,AK,3997,0.253440080060045,0.414310733049787
Fairbanks,.Sample,972,3.151444412,1533,4.970333625,AK,,,
Fairbanks,1980,424,1.872378008,801,3.537204681,AK,1991,0.212958312405826,0.402310396785535
Fairbanks,.Sample,417,1.841466107,716,3.161845882,AK,,,
Fairbanks,.15% sample,NA,NA,353,2.37566458,AK,,,
Fairbanks,.5% sample,NA,NA,220,1.480584158,AK,,,
Fairbanks,1960,39,0.29299076,NA,NA,AK,,,
Juneau,1990,1154,4.313857426,749,2.799895331,AK,292,3.95205479452055,2.56506849315068
Juneau,.Sample,1164,4.351239206,671,2.508317446,AK,,,
Juneau,1980,504,2.580909463,383,1.961286358,AK,142,3.54929577464789,2.69718309859155
Juneau,.Sample,444,2.273658337,309,1.582343302,AK,,,
Juneau,1960,NA,NA,NA,NA,AK,,,
Fairbanks,1970,44,0.297880983,NA,NA,AK,,,
Anchorage,1970,471,0.980657519,NA,NA,AK,,,
Juneau,1970,272,4.495867769,NA,NA,AK,,,
Birmingham,1990,1478,0.55570595,1038,0.390272514,AL,168277,0.008783137327145,0.006168400910404
Birmingham,.Sample,1734,0.652242601,1175,0.441975234,AL,,,
Birmingham,1980,793,0.278819885,2227,0.783016247,AL,124729,0.006357783675007,0.017854709009132
Birmingham,.Sample,933,0.328044077,2054,0.722189211,AL,,,
Birmingham,.15% sample,NA,NA,1199,0.39892334,AL,,,
Birmingham,.5% sample,NA,NA,4413,1.472949203,AL,,,
Birmingham,1960,77,-,NA,NA,AL,,,
Huntsville,1990,3432,2.147832454,1979,1.238508283,AL,116065,0.029569637703011,0.01705079050532
Huntsville,.Sample,3329,2.082368984,1988,1.243541466,AL,,,
Huntsville,1980,1227,0.860974087,1384,0.971139475,AL,110685,0.011085512942133,0.012503952658445
Huntsville,.Sample,1173,0.823082806,1440,1.010434136,AL,,,
Huntsville,.15% sample,NA,NA,1200,0.870429339,AL,,,
Huntsville,.5% sample,NA,NA,401,0.290868471,AL,,,
Huntsville,1960,66,0.091204311,NA,NA,AL,,,
Mobile,1990,1992,1.014887048,2002,1.019981862,AL,117022,0.017022440224915,0.017107894242108
Mobile,.Sample,1878,0.956806163,2152,1.09640408,AL,,,
Mobile,1980,972,0.484904117,2265,1.129946321,AL,125786,0.007727410045633,0.018006773408806
Mobile,.Sample,1289,0.643226412,2418,1.20661091,AL,,,
Mobile,.15% sample,NA,NA,1748,0.919409642,AL,,,
Mobile,.5% sample,NA,NA,3324,1.748351059,AL,,,
Mobile,1960,127,0.062629759,NA,NA,AL,,,
Montgomery,1990,1371,0.73273973,1504,0.803822432,AL,105778,0.012961107224565,0.014218457524249
Montgomery,.Sample,1385,0.74022212,1461,0.780840807,AL,,,
Montgomery,1980,668,0.375582631,1633,0.918153348,AL,106792,0.006255150198517,0.015291407596075
Montgomery,.Sample,735,0.413253344,1701,0.95638631,AL,,,
Montgomery,.15% sample,NA,NA,716,0.536518475,AL,,,
Montgomery,.5% sample,NA,NA,2388,1.789394019,AL,,,
Montgomery,1960,108,0.080361328,NA,NA,AL,,,
Montgomery,1970,101,0.075720091,NA,NA,AL,,,
Birmingham,1970,235,0.078096441,NA,NA,AL,,,
Mobile,1970,169,0.088935198,NA,NA,AL,,,
Huntsville,1970,314,0.227863166,NA,NA,AL,,,
Fort Smith,1990,2981,4.094892717,1032,1.417621363,AR,5590,0.533273703041145,0.184615384615385
Fort Smith,.Sample,2945,4.045440809,766,1.05222671,AR,,,
Fort Smith,1980,888,1.239773267,713,0.99544858,AR,4837,0.183584866652884,0.147405416580525
Fort Smith,.Sample,1196,1.669784715,579,0.808365677,AR,,,
Fort Smith,.15% sample,NA,NA,583,0.928314385,AR,,,
Fort Smith,.5% sample,NA,NA,244,0.388522659,AR,,,
Fort Smith,1960,36,0.067936065,NA,NA,AR,,,
Little Rock,1990,1529,0.869763076,1337,0.760544953,AR,59742,0.025593384888353,0.022379565464832
Little Rock,.Sample,1475,0.839112305,1427,0.811805599,AR,,,
Little Rock,1980,900,0.567963095,1315,0.829857189,AR,51091,0.017615627018457,0.025738388365857
Little Rock,.Sample,1099,0.693546046,1331,0.839954311,AR,,,
Little Rock,.15% sample,NA,NA,966,0.729133644,AR,,,
Little Rock,.5% sample,NA,NA,1750,1.320894283,AR,,,
Little Rock,1960,30,-,NA,NA,AR,,,
North Little Rock,1990,253,0.409776324,516,0.83574934,AR,14584,0.017347778387274,0.035381239714756
North Little Rock,.Sample,124,0.200838989,613,0.992857259,AR,,,
North Little Rock,1980,124,0.192882031,568,0.883524141,AR,11700,0.010598290598291,0.048547008547009
North Little Rock,.Sample,141,0.219325535,448,0.696864111,AR,,,
North Little Rock,.15% sample,NA,NA,255,0.424716855,AR,,,
North Little Rock,.5% sample,NA,NA,313,0.521319121,AR,,,
North Little Rock,1960,34,0.058588365,NA,NA,AR,,,
Pine Bluff,1990,280,0.490024501,244,0.427021351,AR,30583,0.009155413138018,0.007978288591701
Pine Bluff,.Sample,193,0.337766888,255,0.446272314,AR,,,
Pine Bluff,1980,198,0.349600961,515,0.90931563,AR,27766,0.007131023553987,0.018547864294461
Pine Bluff,.Sample,215,0.379617205,624,1.101772724,AR,,,
Pine Bluff,.15% sample,NA,NA,286,0.49874442,AR,,,
Pine Bluff,.5% sample,NA,NA,239,0.416782924,AR,,,
Pine Bluff,1960,43,0.097645162,NA,NA,AR,,,
Little Rock,1970,117,0.088313218,NA,NA,AR,,,
North Little Rock,1970,55,0.091605596,NA,NA,AR,,,
Pine Bluff,1970,71,0.123717089,NA,NA,AR,,,
Fort Smith,1970,83,0.132161396,NA,NA,AR,,,
Glendale,1990,3150,2.126453076,22911,15.46640204,AZ,4455,0.707070707070707,5.14276094276094
Glendale,.Sample,3145,2.123077754,22162,14.96077875,AZ,,,
Glendale,1980,1337,1.375910756,12461,12.8236529,AZ,1802,0.741953385127636,6.91509433962264
Glendale,.Sample,1377,1.417074878,12450,12.81233277,AZ,,,
Glendale,.15% sample,NA,NA,7307,20.1239328,AZ,,,
Glendale,.5% sample,NA,NA,5840,16.08372349,AZ,,,
Glendale,1960,132,0.840978593,NA,NA,AZ,,,
Mesa,1990,4355,1.51167513,31357,10.88440805,AZ,5342,0.815237738674654,5.86989891426432
Mesa,.Sample,3927,1.363110961,30549,10.60394112,AZ,,,
Mesa,1980,1112,0.729405128,13859,9.090670567,AZ,525,2.11809523809524,26.3980952380952
Mesa,.Sample,1337,0.876991597,13890,9.111004703,AZ,,,
Mesa,.15% sample,NA,NA,7364,11.69074456,AZ,,,
Mesa,.5% sample,NA,NA,4611,7.320209557,AZ,,,
Mesa,1960,86,0.254648822,NA,NA,AZ,,,
Phoenix,1990,16303,1.657814751,197103,20.04295289,AZ,51053,0.319334808924059,3.86075255127025
Phoenix,.Sample,15990,1.625986498,194118,19.73941507,AZ,,,
Phoenix,1980,7140,0.904136233,116736,14.78224753,AZ,37804,0.188868902761613,3.08792720347053
Phoenix,.Sample,8429,1.067361948,116875,14.79984906,AZ,,,
Phoenix,.15% sample,NA,NA,73856,12.70168849,AZ,,,
Phoenix,.5% sample,NA,NA,63456,10.91310584,AZ,,,
Phoenix,1960,2049,0.466561924,NA,NA,AZ,,,
Scottsdale,1990,1600,1.230116323,6203,4.769007219,AZ,992,1.61290322580645,6.25302419354839
Scottsdale,.Sample,1461,1.123249967,6265,4.816674227,AZ,,,
Scottsdale,1980,638,0.721621499,2726,3.083291861,AZ,336,1.89880952380952,8.11309523809524
Scottsdale,.Sample,810,0.916165226,2918,3.300456952,AZ,,,
Scottsdale,.15% sample,NA,NA,2304,3.39392511,AZ,,,
Scottsdale,.5% sample,NA,NA,2960,4.360251009,AZ,,,
Scottsdale,1960,24,0.239377618,NA,NA,AZ,,,
Tempe,1990,5748,4.05173933,15430,10.87653755,AZ,4542,1.26552179656539,3.39718185821224
Tempe,.Sample,5765,4.063722553,14994,10.56920312,AZ,,,
Tempe,1980,1584,1.483938057,8780,8.225363724,AZ,4569,0.346684175968483,1.92164587437076
Tempe,.Sample,1756,1.645072745,8851,8.291878624,AZ,,,
Tempe,.15% sample,NA,NA,6324,10.07038441,AZ,,,
Tempe,.5% sample,NA,NA,5293,8.428612376,AZ,,,
Tempe,1960,76,0.305257662,NA,NA,AZ,,,
Tucson,1990,8901,2.195663435,118595,29.25454501,AZ,17366,0.512553265000576,6.82914891166648
Tucson,.Sample,8803,2.171489183,117267,28.92695922,AZ,,,
Tucson,1980,3523,1.065841343,82189,24.86529496,AZ,12301,0.286399479717096,6.68148930981221
Tucson,.Sample,3427,1.036797696,82106,24.84018431,AZ,,,
Tucson,.15% sample,NA,NA,60662,23.07127671,AZ,,,
Tucson,.5% sample,NA,NA,49321,18.7580106,AZ,,,
Tucson,1960,978,0.459387859,NA,NA,AZ,,,
Mesa,1970,142,0.225923981,NA,NA,AZ,,,
Scottsdale,1970,200,0.294885216,NA,NA,AZ,,,
Phoenix,1970,2836,0.487652219,NA,NA,AZ,,,
Tempe,1970,337,0.535711447,NA,NA,AZ,,,
Tucson,1970,1428,0.543104137,NA,NA,AZ,,,
Glendale,1970,289,0.797725516,NA,NA,AZ,,,
Anaheim,1990,25018,9.390929634,83755,31.43885648,CA,6780,3.68997050147493,12.3532448377581
Anaheim,.Sample,25892,9.719000323,82453,30.95012875,CA,,,
Anaheim,1980,8813,4.018494284,37676,17.17925685,CA,2531,3.48202291584354,14.8858158830502
Anaheim,.Sample,9147,4.170789427,37591,17.14049911,CA,,,
Anaheim,.15% sample,NA,NA,15513,9.337924143,CA,,,
Anaheim,.5% sample,NA,NA,11597,6.980719802,CA,,,
Anaheim,1960,562,0.539430239,NA,NA,CA,,,
Bakersfield,1990,6247,3.573389772,35854,20.50909507,CA,12018,0.519803627891496,2.9833582958895
Bakersfield,.Sample,6398,3.659764329,35033,20.03946917,CA,,,
Bakersfield,1980,2101,1.989376107,15886,15.04199373,CA,80838,0.025990252109157,0.196516489769663
Bakersfield,.Sample,2205,2.087850697,15954,15.10638096,CA,,,
Bakersfield,.15% sample,NA,NA,7585,10.9113141,CA,,,
Bakersfield,.5% sample,NA,NA,8292,11.92836079,CA,,,
Bakersfield,1960,642,1.129327329,NA,NA,CA,,,
Berkeley,1990,15178,14.77551497,8589,8.361239827,CA,63833,0.237776698572838,0.134554227437219
Berkeley,.Sample,15219,14.81542775,7989,7.777150422,CA,,,
Berkeley,1980,9897,9.578236296,5219,5.050905853,CA,68198,0.145121557816945,0.076527170884777
Berkeley,.Sample,10311,9.978902137,5177,5.010258594,CA,,,
Berkeley,.15% sample,NA,NA,4848,4.154562048,CA,,,
Berkeley,.5% sample,NA,NA,4114,3.524795229,CA,,,
Berkeley,1960,6825,6.133839019,NA,NA,CA,,,
Chula Vista,1990,12075,8.93365788,50376,37.27055481,CA,91563,0.131876412961567,0.550178565577799
Chula Vista,.Sample,12155,8.992845675,49769,36.82146741,CA,,,
Chula Vista,1980,5075,6.04692173,19624,23.38222503,CA,69086,0.073459166835538,0.284051761572533
Chula Vista,.Sample,5167,6.156540803,19573,23.32145793,CA,,,
Chula Vista,.15% sample,NA,NA,9571,14.1200596,CA,,,
Chula Vista,.5% sample,NA,NA,8047,11.8510773,CA,,,
Chula Vista,1960,307,0.730361136,NA,NA,CA,,,
Citrus Heights ,1990,3545,3.29954672,7368,6.857844917,CA,97979,0.036181222506864,0.075199787709611
Citrus Heights ,.Sample,3624,3.373076816,7346,6.837368181,CA,,,
Citrus Heights ,1980,1466,1.706417106,4866,5.664001117,CA,80491,0.018213216384441,0.060453963797195
Citrus Heights ,.Sample,1541,1.793716753,4839,5.632573244,CA,,,
Citrus Heights ,.15% sample,NA,NA,1448,6.652577414,CA,,,
Citrus Heights ,.5% sample,NA,NA,1123,5.160845588,CA,,,
Concord,1990,9668,8.682688508,12765,11.46405863,CA,93565,0.10332923635975,0.136429220328114
Concord,.Sample,9677,8.690771276,12776,11.47393757,CA,,,
Concord,1980,4639,4.492760641,7438,7.203525253,CA,93478,0.049626650120884,0.079569524380068
Concord,.Sample,4887,4.732942715,7409,7.175439446,CA,,,
Concord,.15% sample,NA,NA,4712,5.540661305,CA,,,
Concord,.5% sample,NA,NA,3476,4.0815368,CA,,,
Concord,1960,211,0.582744145,NA,NA,CA,,,
East Los Angeles ,1990,1591,1.258911686,119684,94.70244265,CA,53330,0.029833114569661,2.24421526345397
East Los Angeles ,.Sample,1583,1.252581521,119418,94.49196465,CA,,,
East Los Angeles ,1980,1357,1.23344574,103536,94.10909223,CA,58414,0.023230732358681,1.77245180949772
East Los Angeles ,.Sample,1307,1.187998218,103514,94.08909532,CA,,,
East Los Angeles ,.15% sample,NA,NA,90008,85.94043902,CA,,,
East Los Angeles ,.5% sample,NA,NA,88597,84.35158474,CA,,,
East Los Angeles ,1960,3348,3.210894792,NA,NA,CA,,,
El Monte,1990,12489,11.75889049,76991,72.49009029,CA,66096,0.188952432824982,1.16483599612685
El Monte,.Sample,12404,11.67885961,76740,72.25376381,CA,,,
El Monte,1980,2246,2.825370468,48782,61.36563766,CA,54897,0.04091298249449,0.888609577936863
El Monte,.Sample,2647,3.329811055,48704,61.26751705,CA,,,
El Monte,.15% sample,NA,NA,20759,29.81372704,CA,,,
El Monte,.5% sample,NA,NA,18872,27.02292481,CA,,,
El Monte,1960,71,0.539390716,NA,NA,CA,,,
Escondido,1990,4040,3.718875132,25380,23.36263635,CA,92504,0.043673787079478,0.274366513880481
Escondido,.Sample,3805,3.502554425,24984,22.99811295,CA,,,
Escondido,1980,1165,1.810271152,9378,14.57229431,CA,57721,0.020183295507701,0.162471197657698
Escondido,.Sample,1217,1.891072955,9360,14.54432445,CA,,,
Escondido,.15% sample,NA,NA,4142,11.25788215,CA,,,
Escondido,.5% sample,NA,NA,2851,7.748967167,CA,,,
Escondido,1960,64,0.390791964,NA,NA,CA,,,
Fremont,1990,33671,19.42494188,23091,13.32129527,CA,122376,0.275143819049487,0.188688958619337
Fremont,.Sample,33661,19.41917283,22352,12.89496305,CA,,,
Fremont,1980,9495,7.196180227,18423,13.96263595,CA,110437,0.085976620154477,0.166819091427692
Fremont,.Sample,9611,7.284095646,18364,13.91792035,CA,,,
Fremont,.15% sample,NA,NA,11970,11.866171,CA,,,
Fremont,.5% sample,NA,NA,9966,9.88014157,CA,,,
Fremont,1960,652,1.488924412,NA,NA,CA,,,
Fresno,1990,44358,12.52336238,105787,29.86629099,CA,209604,0.21162764069388,0.504699337798897
Fresno,.Sample,44391,12.53267909,102930,29.0596891,CA,,,
Fresno,1980,6111,2.800615943,51489,23.59694228,CA,156501,0.039047673816781,0.329001092644775
Fresno,.Sample,6429,2.946352462,51271,23.49703486,CA,,,
Fresno,.15% sample,NA,NA,26778,16.13404671,CA,,,
Fresno,.5% sample,NA,NA,24815,14.95131709,CA,,,
Fresno,1960,2362,1.763621023,NA,NA,CA,,,
Fullerton,1990,13900,12.17760022,24304,21.29240258,CA,85212,0.163122564896963,0.285218044406891
Fullerton,.Sample,13849,12.13291982,23908,20.94547239,CA,,,
Fullerton,1980,4739,4.644530255,13801,13.52588353,CA,88206,0.05372650386595,0.156463279142008
Fullerton,.Sample,4938,4.839563283,13844,13.56802634,CA,,,
Fullerton,.15% sample,NA,NA,7377,8.579104061,CA,,,
Fullerton,.5% sample,NA,NA,6222,7.249551418,CA,,,
Fullerton,1960,252,0.448558206,NA,NA,CA,,,
Garden Grove,1990,29337,20.50821391,33579,23.47361063,CA,96304,0.304629091211165,0.348677105831533
Garden Grove,.Sample,29479,20.6074799,32549,22.75358266,CA,,,
Garden Grove,1980,7390,5.993171515,16589,13.45341303,CA,106217,0.069574550213243,0.156180272461094
Garden Grove,.Sample,7368,5.975329868,16539,13.41286383,CA,,,
Garden Grove,.15% sample,NA,NA,9068,7.397859287,CA,,,
Garden Grove,.5% sample,NA,NA,6756,5.514021743,CA,,,
Garden Grove,1960,607,0.720577412,NA,NA,CA,,,
Glendale,1990,25453,14.13757096,37731,20.95724236,CA,133270,0.190988219404217,0.283116980565769
Glendale,.Sample,25471,14.14756885,36225,20.12075229,CA,,,
Glendale,1980,7853,5.647202646,24685,17.75133036,CA,119962,0.065462396425535,0.205773494940064
Glendale,.Sample,8359,6.011074356,24717,17.77434201,CA,,,
Glendale,.15% sample,NA,NA,12142,9.148652416,CA,,,
Glendale,.5% sample,NA,NA,10650,8.022478004,CA,,,
Glendale,1960,321,0.268749686,NA,NA,CA,,,
Hayward,1990,17335,15.54736408,26671,23.92060844,CA,68911,0.251556355298864,0.38703545152443
Hayward,.Sample,17358,15.56799225,26103,23.41118226,CA,,,
Hayward,1980,7085,7.523867172,19029,20.20771608,CA,70963,0.099840762087285,0.268153826642053
Hayward,.Sample,7406,7.864750921,19160,20.34683063,CA,,,
Hayward,.15% sample,NA,NA,14934,16.02962486,CA,,,
Hayward,.5% sample,NA,NA,13098,14.07509295,CA,,,
Hayward,1960,861,1.18431912,NA,NA,CA,,,
Huntington Beach,1990,15048,8.290041263,20397,11.23684022,CA,156314,0.096267768721932,0.130487352380465
Huntington Beach,.Sample,14997,8.261945031,19828,10.92337441,CA,,,
Huntington Beach,1980,8453,4.957625876,13427,7.87484238,CA,154156,0.054834064194712,0.087100080437998
Huntington Beach,.Sample,9091,5.331808451,13433,7.878361338,CA,,,
Huntington Beach,.15% sample,NA,NA,8814,7.601617953,CA,,,
Huntington Beach,.5% sample,NA,NA,5471,4.718006209,CA,,,
Huntington Beach,1960,229,1.992690567,NA,NA,CA,,,
Inglewood,1990,2754,2.51272787,42249,38.54765424,CA,56861,0.0484339002128,0.743022458275444
Inglewood,.Sample,2693,2.457071951,41553,37.91262933,CA,,,
Inglewood,1980,1667,1.7687941,18060,19.16282031,CA,54010,0.030864654693575,0.334382521755231
Inglewood,.Sample,2095,2.222929598,17845,18.9346915,CA,,,
Inglewood,.15% sample,NA,NA,10064,11.18334056,CA,,,
Inglewood,.5% sample,NA,NA,8162,9.070400622,CA,,,
Inglewood,1960,300,0.473260767,NA,NA,CA,,,
Irvine,1990,19970,18.10024472,6902,6.25577812,CA,2002,9.97502497502498,3.44755244755245
Irvine,.Sample,19935,18.06852171,6818,6.17964289,CA,,,
Irvine,1980,4836,7.783178292,3752,6.038561818,CA,916,5.27947598253275,4.09606986899563
Irvine,.Sample,4871,7.83950816,3573,5.75047478,CA,,,
Long Beach,1990,58266,13.56812355,101419,23.61695538,CA,250716,0.232398410951036,0.404517461988864
Long Beach,.Sample,58389,13.59676597,99878,23.25811011,CA,,,
Long Beach,1980,19609,5.426835006,50700,14.03133943,CA,269953,0.072638570417814,0.187810470711568
Long Beach,.Sample,22025,6.095468459,50450,13.96215136,CA,,,
Long Beach,.15% sample,NA,NA,21343,5.951391716,CA,,,
Long Beach,.5% sample,NA,NA,18234,5.081854818,CA,,,
Long Beach,1960,4230,1.229050929,NA,NA,CA,,,
Los Angeles,1990,341807,9.806828374,1391411,39.92115104,CA,1841182,0.185645416911528,0.755716164941869
Los Angeles,.Sample,341986,9.811964086,1370476,39.32050228,CA,,,
Los Angeles,1980,196017,6.606906315,816076,27.50647994,CA,1816761,0.107893663503345,0.449192821730541
Los Angeles,.Sample,206536,6.961457438,815305,27.48049278,CA,,,
Los Angeles,.15% sample,NA,NA,481668,17.10469965,CA,,,
Los Angeles,.5% sample,NA,NA,422350,14.96290539,CA,,,
Los Angeles,1960,74592,3.008937017,NA,NA,CA,,,
Los Angeles,    5% sample 2 ,NA,NA,107680,7.147154414,CA,,,
Modesto,1990,13001,7.892308626,26920,16.34189279,CA,132701,0.097972132839994,0.202862073383019
Modesto,.Sample,12864,7.809142233,26442,16.051721,CA,,,
Modesto,1980,2333,2.188514287,11180,10.48760811,CA,94717,0.024631269993771,0.118035833060591
Modesto,.Sample,2653,2.488696272,11192,10.49886494,CA,,,
Modesto,.15% sample,NA,NA,4086,6.621078558,CA,,,
Modesto,.5% sample,NA,NA,3195,5.177275084,CA,,,
Modesto,1960,210,0.57400574,NA,NA,CA,,,
Moreno Valley,1990,7895,6.646797835,27165,22.87020433,CA,80116,0.098544610315043,0.339070847271456
Moreno Valley,.Sample,8012,6.745300095,26408,22.23288628,CA,,,
Oakland,1990,54931,14.756798,51711,13.89176933,CA,120849,0.4545424455312,0.427897624308021
Oakland,.Sample,55332,14.86452362,49267,13.2352072,CA,,,
Oakland,1980,26341,7.762489796,32492,9.575142115,CA,129692,0.203104277827468,0.25053202973198
Oakland,.Sample,28053,8.267003009,32133,9.469347581,CA,,,
Oakland,.15% sample,NA,NA,27541,7.616279552,CA,,,
Oakland,.5% sample,NA,NA,24168,6.703520125,CA,,,
Oakland,1960,11676,3.176727938,NA,NA,CA,,,
Oceanside,1990,7825,6.094331687,28982,22.57200268,CA,95935,0.081565643404388,0.30210038046594
Oceanside,.Sample,7927,6.173772177,28198,21.96140127,CA,,,
Oceanside,1980,3717,4.846280216,14118,18.40725964,CA,58157,0.063913200474578,0.242756675894561
Oceanside,.Sample,3780,4.928420559,14024,18.28470104,CA,,,
Oceanside,.15% sample,NA,NA,5665,13.98420143,CA,,,
Oceanside,.5% sample,NA,NA,4797,11.84619944,CA,,,
Oceanside,1960,373,1.49373273,NA,NA,CA,,,
Ontario,1990,5183,3.891754706,55542,41.70477328,CA,86056,0.060228223482384,0.645416937807939
Ontario,.Sample,5209,3.911277303,55238,41.47650906,CA,,,
Ontario,1980,1349,1.518802072,24072,27.10200405,CA,72689,0.018558516419266,0.331164275199824
Ontario,.Sample,1552,1.7473542,24094,27.12677325,CA,,,
Ontario,.15% sample,NA,NA,10480,16.36119524,CA,,,
Ontario,.5% sample,NA,NA,11762,18.34430269,CA,,,
Ontario,1960,45,0.096531308,NA,NA,CA,,,
Orange,1990,8740,7.898208896,25278,22.8433552,CA,91838,0.095167577691152,0.275245541061434
Orange,.Sample,8604,7.775307705,24782,22.39512733,CA,,,
Orange,1980,3197,3.483026104,11372,12.3894191,CA,81903,0.039033979219321,0.13884717287523
Orange,.Sample,3244,3.534231054,11455,12.47984486,CA,,,
Orange,.15% sample,NA,NA,7602,9.813210787,CA,,,
Orange,.5% sample,NA,NA,6460,8.349057823,CA,,,
Orange,1960,80,0.302526093,NA,NA,CA,,,
Oxnard,1990,12198,8.577093998,77320,54.3680036,CA,83428,0.146209905547298,0.926787169775135
Oxnard,.Sample,12148,8.543377968,76929,54.10219984,CA,,,
Oxnard,1980,6650,6.146309903,48034,44.3957669,CA,60355,0.110181426559523,0.795857841106785
Oxnard,.Sample,6539,6.043717362,47970,44.33661445,CA,,,
Oxnard,.15% sample,NA,NA,23364,33.52801894,CA,,,
Oxnard,.5% sample,NA,NA,21111,29.63987364,CA,,,
Oxnard,1960,1166,2.895815224,NA,NA,CA,,,
Pasadena,1990,10678,8.114536708,35912,27.29062018,CA,75342,0.141727057949085,0.476653128401157
Pasadena,.Sample,10733,8.15633288,35400,26.90153582,CA,,,
Pasadena,1980,6148,5.185997469,21772,18.36524673,CA,76746,0.080108409558804,0.28368905219816
Pasadena,.Sample,6507,5.488823281,21784,18.37536904,CA,,,
Pasadena,.15% sample,NA,NA,11914,10.51516729,CA,,,
Pasadena,.5% sample,NA,NA,8312,7.334527518,CA,,,
Pasadena,1960,3098,2.661351981,NA,NA,CA,,,
Pomona,1990,8791,6.673853465,67533,51.26895075,CA,75113,0.117036997590297,0.899085378030434
Pomona,.Sample,8825,6.699665207,66589,50.55229535,CA,,,
Pomona,1980,2521,2.718293761,28287,30.500744,CA,58164,0.043342961281893,0.486331751598927
Pomona,.Sample,2657,2.864937137,28302,30.5169179,CA,,,
Pomona,.15% sample,NA,NA,13501,15.4367711,CA,,,
Pomona,.5% sample,NA,NA,12040,13.77826604,CA,,,
Pomona,1960,213,0.317167235,NA,NA,CA,,,
Rancho Cucamonga,1990,5518,5.441331637,20298,20.01597491,CA,79698,0.069236367286507,0.254686441315968
Rancho Cucamonga,.Sample,5518,5.441331637,19880,19.6037827,CA,,,
Rancho Cucamonga,1980,1165,2.108597285,9019,16.3239819,CA,48115,0.024212823443833,0.187446742180193
Rancho Cucamonga,.Sample,1258,2.276923077,9017,16.32036199,CA,,,
Riverside,1990,11821,5.218869341,58826,25.97117061,CA,160344,0.073722746095894,0.366873721498778
Rancho Cucamonga,.Sample,11694,5.162799938,57741,25.49215249,CA,,,
Riverside,1980,3390,1.983894754,27604,16.15440436,CA,137501,0.024654366150064,0.200754903600701
Rancho Cucamonga,.Sample,3553,2.079285564,27507,16.09763805,CA,,,
Rancho Cucamonga,.15% sample,NA,NA,16007,11.44665332,CA,,,
Rancho Cucamonga,.5% sample,NA,NA,14218,10.14926225,CA,,,
Rancho Cucamonga,1960,270,0.320163165,NA,NA,CA,,,
Sacramento,1990,55426,15.00575312,60007,16.24598974,CA,221963,0.249708284714119,0.270346859611737
Sacramento,.Sample,55533,15.03472175,58716,15.89647097,CA,,,
Sacramento,1980,24017,8.709985095,39161,14.20209544,CA,186477,0.128793363256595,0.210004450951056
Sacramento,.Sample,24558,8.906183701,38905,14.1092547,CA,,,
Sacramento,.15% sample,NA,NA,27923,10.9752886,CA,,,
Sacramento,.5% sample,NA,NA,23965,9.415873989,CA,,,
Sacramento,1960,11618,6.061554676,NA,NA,CA,,,
Salinas,1990,8794,8.084429613,55084,50.63938149,CA,59343,0.148189339938999,0.928230793859427
Salinas,.Sample,8685,7.984224606,54428,50.03631282,CA,,,
Salinas,1980,5608,6.968277439,30655,38.09068204,CA,50478,0.111097904037402,0.607294266809303
Salinas,.Sample,5577,6.929758074,30577,37.99376235,CA,,,
Salinas,.15% sample,NA,NA,14231,24.16293127,CA,,,
Salinas,.5% sample,NA,NA,11609,19.71101603,CA,,,
Salinas,1960,1254,4.330559105,NA,NA,CA,,,
San Bernadino,1990,6562,3.99722229,56755,34.57213518,CA,99550,0.065916624811653,0.570115519839277
San Bernadino,.Sample,6495,3.956409444,56413,34.36380692,CA,,,
San Bernadino,1980,1732,1.474168014,29858,25.41322666,CA,79432,0.021804814180683,0.375893846308792
San Bernadino,.Sample,2007,1.708230488,29820,25.38088348,CA,,,
San Bernadino,.15% sample,NA,NA,21143,20.27988797,CA,,,
San Bernadino,.5% sample,NA,NA,20660,19.81755571,CA,,,
San Bernadino,1960,300,0.326363656,NA,NA,CA,,,
San Diego,1990,130945,11.79101507,229519,20.66716552,CA,745406,0.175669366761201,0.307911393254146
San Diego,.Sample,131444,11.83594781,223616,20.13562661,CA,,,
San Diego,1980,57207,6.533925426,130613,14.91802754,CA,666863,0.085785236247925,0.195861818694394
San Diego,.Sample,61655,7.041955917,129953,14.84264532,CA,,,
San Diego,.15% sample,NA,NA,74591,10.70980396,CA,,,
San Diego,.5% sample,NA,NA,62911,9.034666085,CA,,,
San Diego,1960,7440,1.297921929,NA,NA,CA,,,
San Francisco,1990,210876,29.12816886,100717,13.91197568,CA,387783,0.543798980357571,0.259725155563808
San Francisco,.Sample,211000,29.1452969,96640,13.34882224,CA,,,
San Francisco,1980,147426,21.71305529,83373,12.27926253,CA,395081,0.373153859588287,0.211027612059299
San Francisco,.Sample,149269,21.98449425,84194,12.40018027,CA,,,
